,draft_yr,pick,fg_pct,fg3_pct,ft_pct,min_pg,pts_pg,trb_pg,ast_pg,fg_pg,fga_pg,fg3_pg,fg3a_pg,efg_pct,ft_pg,fta_pg,orb_pg,drb_pg,steals_pg,blocks_pg,tov_pg,pf_pg,ws_per_game,bpm,vorp,attend_college,inches,pounds,pos_num,player_comp
1818,1982,69,0.415,0.174,0.722,12.6,3.9,1.5,1.5,1.5,3.7,0.1,0.3,0.423,0.8,1.2,0.5,1.1,0.7,0.1,1,1.7,0.025,-2.6,-0.3,1,74,185,1,Kevin Williams
1819,1979,107,0.458,0,0.649,28.8,6,7.9,1,2.4,5.2,0,0,0.458,1.2,1.9,2.1,5.8,0.4,3.5,1.5,3.4,0.085,1.5,22.4,1,88,275,5,Shawn Bradley
1820,1982,74,0.482,0.221,0.769,19.1,8,3,1.4,3.3,6.9,0,0.1,0.484,1.2,1.6,1,1.9,0.7,0.3,1.1,2.6,0.069,-1.9,0.3,1,78,210,3,Paul Thompson
1821,1982,76,0.478,0,0.733,15.1,5.1,3.6,0.5,2.2,4.6,0,0,0.478,0.7,1,1.2,2.5,0.2,0.2,1,2.3,0.019,-5.9,-1.1,1,83,260,5,Mike Brown
1822,1982,78,0.393,0.158,0.8,11.4,3,1.2,2.3,1.2,2.9,0,0.2,0.399,0.6,0.8,0.3,0.9,0.4,0.1,1.3,1.3,-0.02,-6.1,-1.8,1,77,195,1,Delaney Rudd
1823,1982,82,0.437,0.259,0.719,16.7,6,2.1,1.6,2.4,5.5,0.1,0.4,0.446,1.1,1.6,1,1.2,0.7,0.1,1.1,2.1,0.039,-2.2,-0.2,1,78,185,3,Calvin Garrett
1824,1982,86,0.506,0.077,0.681,16.7,7.4,2.3,0.7,3,5.9,0,0,0.506,1.4,2,1.1,1.2,0.6,0.2,1,1.6,0.058,-2.9,-1.3,1,80,210,3,Darren Daye
1825,1982,138,0.333,0,0.7,5.3,2.6,1,0.8,1.1,3.4,0,0.2,0.333,0.3,0.5,0.3,0.7,0,0,0.7,0.6,-0.207,-10.9,-0.3,1,78,210,2,John Olive
1826,1982,140,0.416,0.364,0.692,11.9,3.1,1,1.6,1.2,2.9,0.3,0.8,0.466,0.4,0.5,0.2,0.7,0.7,0,0.6,1.3,0.06,-2.4,-0.1,1,70,165,1,Lorenzo Romar
1827,1982,166,0.498,0.292,0.684,12.6,2.7,3.3,0.7,1,2.1,0.1,0.2,0.515,0.6,0.8,1.1,2.2,0.5,0.1,0.4,1.7,0.107,-0.3,3,1,79,238,4,Clarence Kea
1828,1982,221,0.25,0,0.857,3.8,1.2,0.3,0.2,0.3,1.3,0,0.1,0.25,0.5,0.6,0.1,0.3,0,0,0.3,0.8,-0.124,-13.4,-0.1,1,82,220,3,John Olive
1829,1981,1,0.484,0.312,0.741,30,20,5,3.1,7.8,16.1,0.4,1.4,0.498,4,5.4,1.8,3.1,0.7,0.3,2.5,2.8,0.117,1.3,22.7,1,78,232,3,Kelly Tripucka
1830,1981,2,0.452,0.29,0.759,36.3,19.2,3.6,9.3,7.3,16.2,0.4,1.4,0.465,4.1,5.4,1,2.6,1.9,0.3,3.8,3,0.109,2.2,37.5,1,73,180,1,Kevin Johnson
1831,1981,3,0.549,0.167,0.664,32.5,12.8,10,1.3,4.9,8.9,0,0,0.549,3,4.6,3.5,6.5,0.8,0.8,2.1,3.3,0.136,1.2,34.8,1,80,215,4,Otis Thorpe
1832,1981,4,0.465,0.211,0.789,23.8,11.8,3,1.8,4.7,10.2,0.1,0.5,0.47,2.2,2.7,1.1,1.9,0.7,0.4,1.4,2.3,0.074,-1.8,0.5,1,78,193,2,Terry Teagle
1833,1981,5,0.496,0.105,0.57,20.8,5.1,3.9,1.2,2.1,4.2,0,0,0.496,1,1.7,1.5,2.4,0.7,0.5,1,2.7,0.069,-0.4,4.4,1,79,210,3,Kenny Walker
1834,1981,6,0.513,0.091,0.737,28.3,16,4.3,1.9,6.1,11.8,0,0.1,0.514,3.9,5.3,1.6,2.7,0.6,0.7,2.1,2.5,0.106,-0.4,9.8,1,81,215,3,Jay Vincent
1835,1981,7,0.572,0,0.634,21.8,11.7,5.5,1.2,4.5,7.9,0,0,0.572,2.7,4.2,1.9,3.6,0.5,0.8,2.4,3.8,0.095,-0.7,4.5,1,82,235,5,Bison Dele
1836,1981,8,0.468,0.307,0.807,30.6,18.1,6.1,2.1,6.7,14.2,0.2,0.7,0.476,4.6,5.7,1.8,4.3,0.8,0.6,2.3,3.4,0.112,-0.5,13.2,1,82,220,4,Shareef Abdur-Rahim
1837,1981,9,0.493,0.343,0.84,32.7,18,3.3,3,7,14.3,0.2,0.7,0.501,3.7,4.4,1.1,2.3,0.7,0.3,1.9,1.7,0.113,-0.1,15.3,1,78,190,2,Kiki Vandeweghe
1838,1981,10,0.461,0.268,0.791,24,12.1,4.2,2.2,5.1,11,0.1,0.4,0.466,1.9,2.4,1.4,2.8,0.8,0.4,2.2,3,0.061,-1.5,1.8,1,78,190,3,Willie Anderson
1839,1981,11,0.439,0.218,0.76,21.6,8.3,1.7,4.2,3.3,7.4,0.1,0.4,0.445,1.7,2.2,0.5,1.2,1,0.1,1.8,1.9,0.064,-2.2,-0.8,1,73,185,1,Wes Matthews
1840,1981,12,0.473,0.361,0.849,29.6,17.2,3.8,3,6.3,13.3,0.2,0.7,0.482,4.4,5.2,1.3,2.5,1,0.2,2.4,2.3,0.102,0.1,11.3,1,78,220,3,Rolando Blackman
1841,1981,13,0.481,0.133,0.806,19.3,7.7,5,1.1,2.6,5.5,0,0,0.481,2.4,3,1.6,3.4,0.5,0.7,1.4,3.1,0.107,-1.2,4.6,1,83,235,5,Tim McCormick
1842,1981,14,0.467,0.095,0.696,25.8,10.8,5.9,1.7,4.6,9.8,0,0.1,0.468,1.7,2.4,1.5,4.4,0.5,1.5,1.8,2.6,0.061,-1.1,6.7,1,82,242,5,Dave Corzine
1843,1981,15,0.47,0.222,0.841,11.9,5.1,1.5,0.9,2.1,4.4,0,0.2,0.474,0.9,1.1,0.5,1.1,0.4,0,0.8,1.4,0.072,-3.3,-1.2,1,78,195,3,Jeff Judkins
1844,1981,16,0.437,0.261,0.787,23.2,8.7,2.1,5,3.2,7.4,0.1,0.3,0.442,2.2,2.8,0.6,1.6,1.5,0.1,2,2.2,0.074,-1.4,2.3,1,73,183,1,Rickey Green
1845,1981,17,0.461,0.261,0.695,14.1,5.9,2.3,1.2,2.5,5.3,0,0.2,0.465,0.9,1.4,0.8,1.5,0.5,0.3,1,1.8,0.055,-2.5,-0.3,1,78,205,3,Kenny Fields
1846,1981,18,0.495,0,0.544,10.7,3.6,2.3,0.5,1.5,3.1,0,0,0.495,0.5,1,0.8,1.5,0.3,0.4,0.8,1.6,0.051,-2.9,-0.6,1,81,225,4,Jerrod Mustaf
1847,1981,19,0.487,0.354,0.597,17.8,9.6,2.1,1.2,4,8.2,0.6,1.7,0.523,0.9,1.6,1,1.1,0.7,0.1,1.2,1.9,0.078,-0.9,2.5,1,77,190,3,Trent Tucker
1848,1981,21,0.512,0.111,0.597,19.9,6.6,6.3,1,2.6,5.1,0,0,0.512,1.3,2.2,1.9,4.4,0.4,1.5,1.5,3.3,0.093,-0.3,7.9,1,84,240,5,Keon Clark
1849,1981,22,0.449,0.03,0.795,15,6.1,1,2.6,2.5,5.6,0,0.1,0.449,1.1,1.4,0.3,0.8,0.8,0.1,1.3,1.2,0.043,-3.9,-2.1,1,73,170,1,Roy Hamilton
1850,1981,23,0.416,0,0.585,8.3,3.2,1.1,0.5,1.2,2.8,0,0,0.416,0.8,1.4,0.4,0.7,0.4,0.3,0.8,1.4,0.016,-4.1,-0.5,1,77,215,2,Ron Carter
1851,1981,24,0.474,0.148,0.784,27,15.2,5.5,2,6.1,12.8,0,0,0.474,3,3.9,1.7,3.8,0.7,0.3,1.9,2.8,0.085,-1.4,2.3,1,79,220,4,Juwan Howard
1852,1981,25,0.463,0.154,0.749,13.9,5.4,1.9,1,2.2,4.7,0,0.1,0.465,1,1.4,1,0.9,0.6,0.1,0.8,1.4,0.064,-2.2,-0.1,1,78,205,2,Kenny Battle
1853,1981,27,0.458,0,0.654,8.1,3.4,1.5,0.2,1.3,2.9,0,0,0.458,0.8,1.2,0.5,1,0.2,0.1,0.4,0.9,0.049,-6.2,-0.4,1,79,235,3,Eddie Phillips
1854,1981,28,0.539,0.043,0.73,27.9,11.3,5.8,2.9,4.6,8.5,0,0.1,0.539,2.2,3,2.2,3.7,0.9,0.2,1.8,2.8,0.115,2,13.3,1,79,215,3,Michael Brooks
1855,1981,29,0.472,0.335,0.84,27.2,16,4,2.1,6.4,13.6,0.5,1.4,0.489,2.7,3.2,1.5,2.5,0.6,0.2,1.7,2.5,0.097,-0.9,9.1,1,79,215,3,Purvis Short
1856,1977,49,0.476,0.326,0.791,29.6,15.1,2.3,5.1,5.9,12.5,0.2,0.6,0.482,3,3.8,0.7,1.6,1.1,0.1,2.5,2.5,0.098,-0.2,8.9,1,74,180,2,Johnny Davis
1857,1981,30,0.423,0,0.626,11.2,3.5,1.5,0.7,1.3,3.1,0,0,0.423,0.8,1.3,0.7,0.7,0.3,0,0.6,1.3,0.034,-3.4,-0.3,1,79,190,3,David Thirdkill
1858,1981,31,0.469,0.378,0.846,26.6,11.5,2.7,4,4.5,9.5,1,2.5,0.519,1.6,1.9,0.7,2,1.1,0.1,1.5,2.4,0.124,1.3,23,1,76,175,2,DeCovan Brown
1859,1981,33,0.5,0,0.653,17.6,6.3,4.5,0.6,2.6,5.2,0,0,0.5,1.1,1.7,1.6,2.9,0.8,1.2,1.2,2.7,0.095,-0.1,2.1,1,80,210,4,Kurt Nimphius
1860,1981,34,0.481,0,0.556,10.3,4.4,3.9,0.3,1.9,3.9,0,0,0.481,0.7,1.3,1.7,2.1,0.6,0,0.1,1.1,0.184,-0.5,0,1,80,215,4,Larry Micheaux
1861,1981,35,0.451,0.17,0.737,12.2,5.3,2.4,0.7,2.3,5.2,0,0.3,0.455,0.6,0.8,0.9,1.5,0.3,0.2,0.8,1.5,0.056,-3.6,-2,1,79,215,3,Rafael Addison
1862,1981,36,0.459,0.222,0.643,11.1,4.6,0.8,1.4,2.1,4.5,0.1,0.4,0.468,0.4,0.6,0.3,0.6,0.5,0,1.1,1.2,-0.013,-5.9,-0.5,1,76,185,2,Raymond Townsend
1863,1981,41,0.456,0,0.333,12.6,5.4,3.9,0.6,2.5,5.4,0,0,0.456,0.5,1.4,1.6,2.3,0.4,0.5,1,1.5,0.007,-4.2,-0.2,1,80,205,4,Anthony Cook
1864,1981,43,0.432,0.152,0.714,17.8,4.7,2.7,1.8,2.1,4.8,0,0.1,0.433,0.6,0.8,1.1,1.6,0.9,0.1,0.9,1.8,0.045,-1.6,0.9,1,77,190,3,Calvin Garrett
1865,1981,44,0.714,0,0,6.7,1,1.6,0.5,0.5,0.7,0,0,0.714,0,0.6,0.4,1.2,0.1,0.3,0.6,2.2,0.009,-3.4,0,1,81,225,4,Phil Zevenbergen
1866,1981,49,0.438,0,0.6,9.7,2.6,0.6,1.7,0.8,1.8,0,0,0.438,1,1.7,0.1,0.4,0.3,0,1.4,1.9,-0.071,-9.4,-0.2,1,74,180,1,Kevin Henderson
1867,1981,52,0.449,0,0.776,17.2,6.4,2.9,0.8,2.5,5.5,0,0,0.449,1.5,2,1.3,1.6,0.5,0.2,1.3,2.7,0.056,-2.8,-0.6,1,79,205,3,Winston Bennett
1868,1981,53,0.507,0.286,0.458,8.3,3.6,0.8,1.7,1.4,2.8,0.1,0.2,0.518,0.7,1.5,0.3,0.5,0.5,0.1,1.2,1.5,0.023,-3.4,-0.3,1,76,190,2,Ray Blume
1869,1981,54,0.514,0,0.461,11.5,2.9,2.5,0.6,1.2,2.3,0,0,0.514,0.5,1.2,0.9,1.5,0.3,0.7,0.6,2.5,0.037,-1.9,0,1,81,225,4,Steve Hayes
1870,1981,55,0.367,0,0.652,6.7,2.2,0.5,1,0.9,2.4,0,0.1,0.367,0.5,0.7,0.2,0.3,0.2,0.1,0.5,1.2,-0.051,-7.4,-0.3,1,75,170,1,Kevin Henderson
1871,1981,57,0.519,0.324,0.74,22.3,10,4.7,1.9,3.9,7.6,0.1,0.2,0.524,2.1,2.8,1.4,3.3,0.9,0.4,1.9,3.1,0.088,-0.3,6.8,1,81,240,5,Matt Geiger
1872,1981,66,0.459,0.5,0.778,3.2,1.3,0.4,0.5,0.5,1.2,0.1,0.1,0.486,0.2,0.3,0.1,0.3,0.1,0,0.2,0.6,0.095,-4.6,-0.1,1,80,190,3,Carl Henry
1873,1981,76,0.524,0.213,0.771,24.2,13.2,3.1,2.9,5.6,10.7,0,0.1,0.525,2,2.6,1.3,1.8,0.9,0.3,2.1,2.1,0.101,0.3,5.5,1,78,205,2,Gerald Wilkins
1874,1981,78,0.429,0.3,0.644,13.1,2.8,3,1,1.1,2.7,0,0.1,0.435,0.5,0.8,1.1,1.9,0.8,0.2,0.7,2,0.056,-0.4,0.5,1,80,220,4,Pete Verhoeven
1875,1981,81,0.517,0,0.752,13,5.2,2.3,1.3,2,3.9,0,0,0.517,1.1,1.5,0.7,1.5,0.5,0.2,1.2,2,0.074,-1.3,0.4,1,79,230,3,Charles Pittman
1876,1981,85,0.505,0.25,0.689,11.4,3.5,2.3,0.5,1.5,3,0,0,0.505,0.5,0.7,1,1.3,0.5,0.2,0.6,2.2,0.078,-1.3,0.6,1,81,215,4,Kenny Dennard
1877,1981,86,0.524,0,0.604,8.5,3.5,1.7,0.3,1.4,2.6,0,0,0.524,0.7,1.2,0.8,0.9,0.3,0.1,0.7,0.9,0.053,-3.9,-0.2,1,78,215,3,Jackie Robinson
1878,1981,88,0.414,0.367,0.819,14.2,5.4,1.3,1.4,2,5,0.4,1.2,0.456,0.9,1.1,0.4,0.9,0.8,0.1,0.8,2,0.056,-2.3,-0.2,1,77,195,2,Tony Brown
1879,1981,95,0.506,0,0.543,16.2,4.5,4,0.8,1.9,3.7,0,0,0.506,0.8,1.5,1.9,2.1,0.5,0.9,1.4,2.4,0.037,-2,0,1,82,230,5,Earl Cureton
1880,1981,102,0.451,0,0.71,9,2.9,2.3,0.5,1.1,2.5,0,0,0.451,0.7,1,0.9,1.3,0.2,0.1,0.6,1.3,0.052,-3.5,-0.7,1,81,215,4,Ron Grandison
1881,1981,103,0.583,0.5,0.825,10.7,2.9,1.3,0.8,1.1,1.8,0,0,0.589,0.7,0.9,0.6,0.7,0.4,0.1,0.8,1.6,0.104,-0.2,0.2,1,79,190,3,Pete Verhoeven
1882,1981,130,0,0,0.833,5,0.8,1,0.8,0,0.7,0,0.2,0,0.8,1,0.3,0.7,1,0.3,0.5,1,0.093,7.1,0.1,1,77,175,2,Tito Maddox
1883,1981,150,0.489,0,0.741,10,2.9,0.8,1.8,1.2,2.5,0,0,0.489,0.5,0.6,0.4,0.4,0.7,0,0.9,0.7,0.058,-2.6,-0.1,1,73,185,1,Dane Suttle
1884,1981,165,0.404,0.143,0.765,6.7,3.1,1.4,0.1,1.1,2.8,0,0.1,0.406,0.8,1.1,0.5,0.9,0.2,0,0.4,1,0.027,-8.5,-0.9,1,81,250,4,John Stroeder
1885,1981,211,0.333,0,0.5,4.5,1.5,0.5,0.5,0.5,1.5,0,0,0.333,0.5,1,0,0.5,0,0,0,0.5,0.048,-7.6,0,1,77,195,2,John Olive
1886,1980,1,0.474,0,0.747,32.4,17.7,7.7,1.8,7.1,15,0,0,0.474,3.4,4.6,2.4,5.3,1,1.6,2.8,3.1,0.075,-0.7,7.5,1,84,225,5,Ralph Sampson
1887,1980,2,0.463,0.332,0.707,28,16.2,3.3,2.1,6.8,14.8,0.7,2.1,0.487,1.8,2.6,1,2.3,1.2,0.3,2.1,2.2,0.049,-1.3,3.6,1,76,190,2,Freeman Williams
1888,1980,3,0.554,0.261,0.798,31,17.9,7.3,1.7,7,12.7,0,0.2,0.555,3.7,4.7,2.4,4.9,0.4,1.7,1.9,2.8,0.18,2.5,33.9,1,82,210,4,Larry Nance Sr.
1889,1980,4,0.454,0.132,0.782,24.4,11.4,1.9,5.2,4.7,10.3,0,0.3,0.456,2,2.6,0.5,1.4,1,0.1,2,1.9,0.074,-2.4,-1.3,1,73,170,1,Larry Drew
1890,1980,5,0.428,0.333,0.629,8.2,3.2,2.2,0.7,1.3,3.1,0,0,0.429,0.6,0.9,0.7,1.6,0.4,0.4,1,1.7,-0.017,-4.2,-0.5,1,80,215,4,William Bedford
1891,1980,6,0.49,0.271,0.651,21.6,8.2,3.4,2.1,3.6,7.3,0.1,0.3,0.495,1,1.6,1.2,2.2,0.8,0.2,1.3,2.2,0.08,-0.5,3.2,1,79,207,3,Ernie Grunfeld
1892,1980,7,0.465,0.122,0.843,25.6,11.7,6.9,1.3,4.5,9.6,0,0.1,0.465,2.7,3.2,2.2,4.7,0.5,1.1,1.5,1.7,0.111,-0.6,8.7,1,83,250,5,Dave Corzine
1893,1980,8,0.5,0.342,0.797,26.9,15.9,2.2,4.2,6.1,12.2,0.3,0.9,0.512,3.4,4.3,0.5,1.7,0.8,0.2,3,2.9,0.103,-1.2,2.6,1,75,178,2,Eddie Johnson Jr.
1894,1980,9,0.486,0.152,0.714,29.4,12.8,6.3,2.6,5.2,10.8,0,0.1,0.486,2.3,3.2,2.6,3.7,1.2,0.4,2,3.1,0.085,1,7.1,1,79,220,3,Xavier McDaniel
1895,1980,10,0.469,0.227,0.788,19.8,7.3,1.9,4,2.7,5.8,0,0.1,0.47,1.8,2.3,0.6,1.3,0.7,0.1,1.9,1.6,0.061,-2.7,-0.8,1,74,175,1,Frank Johnson
1896,1980,11,0.525,0.368,0.872,30.3,19.7,3.4,2.1,7.6,14.4,0.3,0.7,0.534,4.3,4.9,1.1,2.3,0.6,0.3,1.6,1.9,0.148,-0.1,11.7,1,80,220,3,Rolando Blackman
1897,1980,12,0.466,0.271,0.813,25.5,14,2.3,2.3,5.6,11.9,0.2,0.6,0.473,2.7,3.3,0.8,1.5,1.2,0.3,1.7,2.3,0.083,-1,4.9,1,77,195,2,Jim Paxson
1898,1980,13,0.464,0,0.667,13.2,4.4,3.5,0.4,1.8,3.9,0,0,0.464,0.7,1.1,1.2,2.3,0.3,0.3,0.9,2.3,0.051,-4.4,-2.7,1,82,215,5,Larry Demic
1899,1980,14,0.478,0.225,0.788,20,7.9,1.3,4.2,3.1,6.6,0.1,0.3,0.484,1.5,1.9,0.4,1,1,0.2,2.1,2.1,0.057,-2.9,-2.2,1,73,170,1,Frank Johnson
1900,1980,15,0.505,0.143,0.716,19.6,8.4,4.1,0.9,3.5,6.9,0,0,0.505,1.4,2,1.4,2.6,0.4,0.6,1.3,3,0.088,-1.9,0.1,1,81,205,4,Antoine Carr
1901,1980,16,0.462,0.286,0.75,15,5.8,2.1,1.2,2.5,5.4,0,0.1,0.464,0.8,1,0.6,1.5,0.8,0.1,0.9,1.8,0.062,-1.8,0,1,77,235,2,Kenny Fields
1902,1980,17,0.467,0.291,0.798,25.7,11.4,1.8,5.2,4.6,9.9,0.2,0.6,0.475,1.9,2.4,0.4,1.4,1.1,0.1,2.2,1.8,0.064,-2.4,-2,1,73,170,1,Johnny Dawkins
1903,1980,18,0.485,0.069,0.749,20.2,9.8,2.8,1.8,4.1,8.4,0,0.1,0.485,1.7,2.3,1.4,1.3,1.1,0.3,1.8,2.5,0.082,0.4,3.7,1,78,190,3,Buck Johnson
1904,1980,19,0.435,0.12,0.75,14.7,3.5,1.1,2,1.6,3.6,0,0.1,0.437,0.4,0.5,0.3,0.8,0.5,0.1,1,2,-0.014,-5.8,-2.9,1,75,195,1,Stewart Granger
1905,1980,20,0.434,0.213,0.781,20.8,7.2,2.8,2.8,2.5,5.7,0.1,0.3,0.439,2.3,2.9,0.9,1.8,1,0.3,1.5,3,0.076,-1,3.8,1,79,185,3,Buck Johnson
1906,1980,21,0.2,0,0.2,5,1.5,2,0,0.5,2.5,0,0,0.2,0.5,2.5,1,1,0,0.5,0,0,-0.311,-22.3,-0.1,1,79,205,4,Voise Winters
1907,1980,22,0.369,0,0.778,8.6,2.9,0.8,1.1,1.3,3.4,0,0,0.369,0.3,0.4,0.2,0.6,0.3,0.1,0.7,0.8,-0.071,-8.3,-0.6,1,76,190,2,Ron Carter
1908,1980,23,0.462,0,0.57,16.5,6.8,1.9,1.6,2.9,6.2,0,0.1,0.462,1.1,1.9,0.7,1.2,0.8,0,1.5,2.2,-0.007,-4.5,-1.6,1,73,175,1,Ollie Mack
1909,1980,24,0.531,0,0.531,25.9,6.7,9.2,1.1,2.9,5.4,0,0,0.531,1,1.8,3.9,5.3,0.8,0.5,1.4,3.4,0.096,0.6,15,1,80,215,4,Michael Cage
1910,1980,25,0.564,0.158,0.718,33.4,17.4,10.2,3,6.3,11.2,0,0.1,0.564,4.7,6.5,3.3,6.9,0.8,0.8,3.7,3.7,0.149,3.5,15.4,1,82,240,5,Brad Daugherty
1911,1980,26,0.492,0,0.75,14,3.5,1.7,1.7,1.4,2.9,0,0.1,0.492,0.7,0.9,0.3,1.3,0.8,0.1,1.3,1.7,0.032,-2.3,-0.1,1,77,195,1,Bryan Warrick
1912,1980,27,0.324,0,0.75,9.8,2.8,1.4,1,1.2,3.8,0,0,0.324,0.3,0.4,0.8,0.7,0.1,0,0.4,0.8,-0.036,-6.5,-0.1,1,79,215,3,Andre Moore
1913,1980,28,0.453,0,0.6,10.3,4.1,2.4,0.5,1.7,3.8,0,0,0.453,0.6,1,1,1.4,0.3,0.1,1,2.2,-0.001,-5.4,-0.5,1,79,210,3,Harry Davis
1914,1980,29,0.468,0.083,0.787,23.5,9.7,3.7,1.5,3.7,8,0,0.1,0.468,2.3,2.9,1.6,2.1,0.8,0.3,1.4,2,0.093,-0.4,5.4,1,80,175,3,Buck Johnson
1915,1980,30,0.417,0.2,0.621,7.9,3.1,0.8,0.8,1.3,3.2,0,0.2,0.423,0.4,0.6,0.3,0.5,0.2,0,0.7,1.2,-0.026,-7.4,-0.5,1,75,185,2,Ray Blume
1916,1980,31,0.46,0,0.729,19.7,7.9,3.6,1.4,2.9,6.3,0,0.1,0.46,2.2,3,1.4,2.2,0.6,0.3,1.8,2.3,0.052,-2.8,-0.3,1,80,217,4,Larry Krystkowiak
1917,1980,35,0.493,0.132,0.704,23.1,6.9,6.2,1,2.8,5.6,0,0,0.493,1.4,2,1.6,4.6,0.6,0.9,1.3,3.1,0.096,-0.3,10.7,1,82,240,4,Ben Poquette
1918,1980,36,0.417,0.167,0.628,10.6,4.6,2.9,0.2,2,4.8,0,0.1,0.419,0.6,0.9,1,1.9,0.3,0.1,0.7,1.2,0.017,-8.5,-0.9,1,80,208,4,Gary Plummer
1919,1980,37,0.475,0.307,0.788,18.9,8.7,1.5,1.9,3.6,7.5,0.1,0.5,0.485,1.4,1.8,0.6,0.9,0.9,0.1,1.3,2.2,0.06,-2.5,-0.8,1,77,180,3,Jim Thomas
1920,1980,39,0.561,0,0.709,13.7,7.4,2.6,0.7,3,5.3,0,0.1,0.561,1.4,2,0.9,1.7,0.5,0.2,1.1,1.8,0.107,-1.6,0.1,1,81,200,4,Charles Pittman
1921,1980,40,0.444,0,0,6.6,1,0.9,0.6,0.5,1.1,0,0.1,0.444,0,0,0.3,0.6,0.5,0,1,0.6,-0.102,-6.3,-0.1,1,78,215,3,Ken Austin
1922,1980,41,0.479,0,0.607,15.9,4.4,4.1,0.5,1.8,3.9,0,0,0.479,0.7,1.2,1.3,2.8,0.3,1.7,1.1,2.5,0.039,-1.9,0.2,1,84,215,5,Kurt Nimphius
1923,1980,45,0.422,0,0.725,11.9,5.4,2.9,0.7,2.1,5,0,0,0.422,1.2,1.7,1.2,1.7,0.4,0.4,0.8,1.4,0.053,-3.5,-0.3,1,82,220,4,Scooter McCray
1924,1980,47,0.487,0.1,0.668,20.3,6.4,4.4,1.2,2.6,5.3,0,0,0.487,1.2,1.9,1.6,2.8,0.3,1.2,1,2.9,0.074,-0.7,3.7,1,82,218,5,Clemon Johnson
1925,1980,50,0.463,0,0.723,13.4,4.8,2.4,0.9,2,4.2,0,0,0.463,0.9,1.2,0.9,1.5,0.5,0.3,0.9,1.9,0.063,-2.3,-0.1,1,79,195,3,Hollis Copeland
1926,1980,51,0.378,0.5,0.474,5.1,3.5,1.3,0.3,1.5,4.1,0,0.1,0.383,0.4,0.8,0.4,0.8,0.3,0.2,0.7,1,-0.128,-10.4,-0.3,1,79,210,3,Mike Niles
1927,1980,52,0.442,0.2,0.75,18.9,6.7,2,2.8,2.8,6.3,0.1,0.5,0.45,1,1.4,0.5,1.5,0.8,0.2,1.4,2.4,0.035,-3.2,-0.6,1,73,170,1,Mike Bratz
1928,1980,56,0.474,0,0.559,15.4,5,3.5,0.6,2,4.1,0,0,0.474,1.1,1.9,1.3,2.3,0.6,0.8,1,2.5,0.062,-1.5,0.2,1,82,195,4,Earl Cureton
1929,1980,57,0.667,0,0,4.5,2,1,1.5,1,1.5,0,0,0.667,0,0,0,1,0.5,0,1,1,0.093,1.3,0,1,76,180,1,Ricky Grace
1930,1980,58,0.534,0,0.689,18.5,5.2,5.6,1.1,2,3.8,0,0,0.534,1.1,1.6,1.9,3.8,0.9,0.5,1.2,2.3,0.113,1.4,14,1,80,213,4,Paul Griffin
1931,1980,61,0.538,0,0.714,7,3.3,2.7,0.3,1.4,2.6,0,0,0.538,0.5,0.7,1.3,1.4,0.1,0.2,0.2,0.7,0.201,0.6,0,1,81,220,4,John Garris
1932,1980,66,1,0,0,7,2,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,-0.268,-13.6,0,1,84,210,5,Darrell Lockhart
1933,1980,70,0.453,0.196,0.764,23.1,9.5,2.1,3.7,4.1,8.9,0.1,0.5,0.458,1.3,1.7,0.7,1.4,1.7,0.3,1.8,2.1,0.078,-0.1,6.6,1,75,184,2,Gerald Henderson Sr.
1934,1980,75,0.466,0.26,0.797,27,9,2.1,5,3.9,8.4,0.1,0.5,0.473,1.1,1.4,0.5,1.6,1,0.1,1.8,2.3,0.06,-2.3,-1.6,1,74,175,1,Gerald Henderson Sr.
1935,1980,87,0.333,0,0,7,1,1,1,0.5,1.5,0,0,0.333,0,0,0,1,1,0,0,0.5,0.124,1.2,0,1,72,170,1,Bruce Douglas
1936,1980,93,0.364,0,0.75,16.5,4,2.8,1.9,1.6,4.4,0,0.1,0.364,0.8,1.1,0.9,1.9,0.7,0.1,1.5,1.7,-0.021,-5,-0.2,1,76,180,2,Art Collins
1937,1980,99,0.368,0,0.464,6.1,2.2,1.2,0.7,0.8,2.3,0,0,0.368,0.5,1.1,0.7,0.5,0.3,0,1,1.3,-0.14,-7.3,-0.2,1,78,220,3,Walter Jordan
1938,1980,103,0.343,0,0.591,12.5,2.7,3,1.1,1,3,0,0,0.343,0.6,1,0.9,2.1,0.2,0.4,1,2.3,-0.054,-5.6,-0.2,1,81,220,4,Sylvester Norris
1939,1980,141,0.464,0.211,0.749,17.8,5.9,1.3,3.5,2.5,5.3,0.1,0.3,0.47,0.9,1.2,0.2,1.1,0.8,0.1,1.2,1.4,0.074,-2.8,-1,1,73,175,1,Billy McKinney
1940,1980,168,0.369,0,0.667,6.4,1.8,1.8,0.5,0.7,1.8,0,0,0.369,0.4,0.7,0.6,1.2,0.1,0.3,0.6,1.1,-0.01,-5.3,-0.2,1,82,260,4,Bobby Cattage
1941,1980,169,0.485,0,0.692,8.8,3.9,2.5,0.4,1.2,2.5,0,0,0.485,1.4,2,1.1,1.5,0.2,0.1,0.6,1.9,0.107,-3.5,-0.2,1,78,218,4,Steve Malovic
1942,1979,98,0.454,0,0.564,10.1,3.2,1,1.2,1.4,3.1,0,0.1,0.454,0.4,0.7,0.5,0.6,0.6,0.1,1.3,1.9,-0.05,-5,-0.5,1,77,190,2,Art Collins
